pdf_file,page,text,font_size,x0,y0,flags,label
shiv_sample3.pdf,3,announced later in the term.,12,72,613.3,4,0
shiv_sample3.pdf,3,Late Policy,12,72,641.4,20,2
shiv_sample3.pdf,3,,10,90,669.1,0,0
shiv_sample3.pdf,3,The initial discussion post must be completed by the deadline as stated in the course timeline,11,108,670.8,0,0
shiv_sample3.pdf,3,otherwise you will receive a grade of zero on the initial post.,11,108,684.1,0,0
shiv_sample3.pdf,4,,10,90,72.5,0,0
shiv_sample3.pdf,4,Participation in the forum for the discussion assignments must be completed within the open,11,108,74.2,0,0
shiv_sample3.pdf,4,"discussion period as outlined in the course timeline, otherwise the participation grade will be",11,108,87.6,0,0
shiv_sample3.pdf,4,assigned a zero.,11,108,101.1,0,0
shiv_sample3.pdf,4,,10,90,112.8,0,0
shiv_sample3.pdf,4,Late group final discussion submissions will be penalized 10% per day late including weekend,11,108,114.5,0,0
shiv_sample3.pdf,4,days.,11,108,127.8,0,0
shiv_sample3.pdf,4,,10,90,139.5,0,0
shiv_sample3.pdf,4,"Online quizzes must be completed during the 48 hour testing window, otherwise a grade of zero",11,108,141.3,0,0
shiv_sample3.pdf,4,will be assigned.,11,108,154.7,0,0
shiv_sample3.pdf,4,,10,90,166.4,0,0
shiv_sample3.pdf,4,Late cognitive lab assignments will be penalized 10% per day late including weekend days.,11,108,168.1,0,0
shiv_sample3.pdf,4,Grading,12,72,278.2,20,2
shiv_sample3.pdf,4,All components of this course will receive numerical percentage marks. The final grade you,12,72,305.7,4,0
shiv_sample3.pdf,4,receive for the course will be derived by converting your numerical course average to a letter,12,72,319.5,4,0
shiv_sample3.pdf,4,grade according to Queen’s Official Grade Conversion Scale:,12,72,333.3,4,0
shiv_sample3.pdf,4,Queen’s Official Grade Conversion Scale,12,72,361.4,20,0
shiv_sample3.pdf,4,Grade,12,81,405,20,0
shiv_sample3.pdf,4,Numerical Course Average,12,143.9,398.2,20,0
shiv_sample3.pdf,4,(Range),12,193.2,412,20,0
shiv_sample3.pdf,4,A+,12,89.5,442,4,0
shiv_sample3.pdf,4,90-100,12,196.6,442,4,0
shiv_sample3.pdf,4,A,12,93,472.3,4,0
shiv_sample3.pdf,4,85-89,12,199.6,472.3,4,0
shiv_sample3.pdf,4,A-,12,91,502.6,4,0
shiv_sample3.pdf,4,80-84,12,199.6,502.6,4,0
shiv_sample3.pdf,4,B+,12,89.9,532.9,4,0
shiv_sample3.pdf,4,77-79,12,199.6,532.9,4,0
shiv_sample3.pdf,4,B,12,93.3,563.2,4,0
shiv_sample3.pdf,4,73-76,12,199.6,563.2,4,0
shiv_sample3.pdf,4,B-,12,91.3,593.5,4,0
shiv_sample3.pdf,4,70-72,12,199.6,593.5,4,0
shiv_sample3.pdf,4,C+,12,89.9,623.8,4,0
shiv_sample3.pdf,4,67-69,12,199.6,623.8,4,0
shiv_sample3.pdf,4,C,12,93.3,654.1,4,0
shiv_sample3.pdf,4,63-66,12,199.6,654.1,4,0
shiv_sample3.pdf,4,C-,12,91.3,684.4,4,0
shiv_sample3.pdf,4,60-62,12,199.6,684.4,4,0
shiv_sample3.pdf,5,D+,12,89.5,80.6,4,0
shiv_sample3.pdf,5,57-59,12,199.6,80.6,4,0
shiv_sample3.pdf,5,D,12,93,110.9,4,0
shiv_sample3.pdf,5,53-56,12,199.6,110.9,4,0
shiv_sample3.pdf,5,D-,12,91,141.2,4,0
shiv_sample3.pdf,5,50-52,12,199.6,141.2,4,0
shiv_sample3.pdf,5,F,12,94,171.5,4,0
shiv_sample3.pdf,5,49 and below,12,181.2,171.5,4,0
shiv_sample3.pdf,5,Contacting the Teaching Team,12,72,412.4,20,1
shiv_sample3.pdf,5,The teaching team contact information is located on the Homepage of the course (see “Teaching,12,72,440,4,0
shiv_sample3.pdf,5,Team”).,12,72,453.8,4,0
shiv_sample3.pdf,5,"For general questions about the course, please post to the Questions discussion forum topic,",12,72,481.5,4,0
shiv_sample3.pdf,5,(located in the upper right corner of the homepage of the course). Feel free to help answer your,12,72,495.3,4,0
shiv_sample3.pdf,5,peers’ questions on this forum. Most questions are answered within 24 hours.,12,72,509.1,4,0
shiv_sample3.pdf,5,"Please use your Queen’s email for inquires that are more personal in nature, or for issues such as",12,72,536.9,4,0
shiv_sample3.pdf,5,"academic accommodations, marking, or concerns of a personal nature. If you need to have a",12,72,550.7,4,0
shiv_sample3.pdf,5,"more detailed conversation, please schedule a virtual office meeting with your instructor.",12,72,564.5,4,0
shiv_sample3.pdf,5,Course Feedback,12,72,592.6,20,1
shiv_sample3.pdf,5,"At various points during the course, students will be asked to take part in a variety of feedback",12,72,620.1,4,0
shiv_sample3.pdf,5,activities (such as questionnaires and exit tickets).,12,72,633.9,4,0
shiv_sample3.pdf,5,"All surveys are anonymous, and directly related to activities, assessments, and other course",12,72,661.8,4,0
shiv_sample3.pdf,5,material. Providing insights into your experiences and understanding of course material enables,12,72,675.6,4,0
shiv_sample3.pdf,5,the teaching team to consider necessary improvements or adjustments to the course.,12,72,689.4,4,0
shiv_sample3.pdf,6,Netiquette,12,72,72.6,20,1
shiv_sample3.pdf,6,In an online course you often communicate with your peers and teaching team through electronic,12,72,100.2,4,0
shiv_sample3.pdf,6,communication. You are expected to use the utmost respect in your dealings with your,12,72,114,4,0
shiv_sample3.pdf,6,"colleagues or when participating in activities, discussions and online communication.",12,72,127.8,4,0
shiv_sample3.pdf,6,Here is a list of netiquette guidelines. Please read them carefully and use them to guide your,12,72,155.5,4,0
shiv_sample3.pdf,6,communication in this course and beyond.,12,72,169.3,4,0
shiv_sample3.pdf,6,1,11,90,199,0,0
shiv_sample3.pdf,6,"Make a personal commitment to learn about, understand, and support your peers.",11,108,199,0,0
shiv_sample3.pdf,6,2,11,90,212.4,0,0
shiv_sample3.pdf,6,Assume the best of others and expect the best of them.,11,108,212.4,0,0
shiv_sample3.pdf,6,3,11,90,225.9,0,0
shiv_sample3.pdf,6,Acknowledge the impact of oppression on the lives of other people and make sure your writing,11,108,225.9,0,0
shiv_sample3.pdf,6,is respectful and inclusive.,11,108,239.3,0,0
shiv_sample3.pdf,6,4,11,90,252.6,0,0
shiv_sample3.pdf,6,"Recognize and value the experiences, abilities, and knowledge each person brings.",11,108,252.6,0,0
shiv_sample3.pdf,6,5,11,90,266.1,0,0
shiv_sample3.pdf,6,Pay close attention to what your peers write before you respond. Think through and re-read,11,108,266.1,0,0
shiv_sample3.pdf,6,your writings before you post or send them to others.,11,108,279.5,0,0
shiv_sample3.pdf,6,6,11,90,293,0,0
shiv_sample3.pdf,6,"It’s ok to disagree with ideas, but do not make personal attacks.",11,108,293,0,0
shiv_sample3.pdf,6,7,11,90,306.4,0,0
shiv_sample3.pdf,6,Be open to be challenged or confronted on your ideas and challenge others with the intent of,11,108,306.4,0,0
shiv_sample3.pdf,6,facilitating growth. Do not demean or embarrass others.,11,108,319.9,0,0
shiv_sample3.pdf,6,8,11,90,333.3,0,0
shiv_sample3.pdf,6,Encourage others to develop and share their ideas.,11,108,333.3,0,0
shiv_sample3.pdf,6,Queen's Email,12,72,359.1,20,1
shiv_sample3.pdf,6,The university communicates with students via Queen's email. Please check your email regularly,12,72,386.7,4,0
shiv_sample3.pdf,6,to ensure you do not miss important information related to your course.,12,72,400.5,4,0
shiv_sample3.pdf,6,Copyright,12,72,428.6,20,1
shiv_sample3.pdf,6,The material on this website is copyrighted and is for the sole use of students registered in PSYC,12,72,456.1,4,0
shiv_sample3.pdf,6,"221. The material on this website may be downloaded for a registered student’s personal use, but",12,72,469.9,4,0
shiv_sample3.pdf,6,shall not be distributed or disseminated to anyone other than students registered in PSYC 221.,12,72,483.7,4,0
shiv_sample3.pdf,6,"Failure to abide by these conditions is a breach of copyright, and may also constitute a breach of",12,72,497.5,4,0
shiv_sample3.pdf,6,academic integrity under the University Senate’s Academic Integrity Policy Statement.,12,72,511.3,4,0
shiv_sample3.pdf,6,Third Party Policy,12,72,539.3,20,1
shiv_sample3.pdf,6,"This course makes use of Coglab for some activities. Be aware that by logging into the site, you",12,72,566.9,4,0
shiv_sample3.pdf,6,"will be leaving onQ, and accessing the Coglab website. Your independent use of that site",12,72,580.7,4,0
shiv_sample3.pdf,6,", beyond",12,499.4,580.7,6,0
shiv_sample3.pdf,6,"what is required for the course (for example, purchasing the company's products),",12,72,594.6,6,0
shiv_sample3.pdf,6,is subject to,12,470.7,594.6,4,0
shiv_sample3.pdf,6,Cengage Learning's terms of use and privacy policy. You are encouraged to review these,12,72,608.4,4,0
shiv_sample3.pdf,6,"documents, using the link(s) below, before using the site.",12,72,622.2,4,0
shiv_sample3.pdf,6,https://coglab.cengage.com/info/privacy.shtml,12,72,649.9,4,0
shiv_sample3.pdf,6,Accessibility/Accommodations,12,72,678,20,1
shiv_sample3.pdf,7,Queen's University is committed to achieving full accessibility for persons with disabilities. Part,12,72,72.4,4,0
shiv_sample3.pdf,7,of this commitment includes arranging academic accommodations for students with disabilities,12,72,86.2,4,0
shiv_sample3.pdf,7,to ensure they have an equitable opportunity to participate in all of their academic activities.,12,72,100,4,0
shiv_sample3.pdf,7,"If you are a student with a disability and think you may require accommodations, you are",12,72,127.8,4,0
shiv_sample3.pdf,7,strongly encouraged to contact the Queen's Student Accessibility Services (QSAS) as early as,12,72,141.6,4,0
shiv_sample3.pdf,7,"possible. For more information, including important deadlines, please visit the QSAS website at:",12,72,155.4,4,0
shiv_sample3.pdf,7,http://www.queensu.ca/studentwellness/accessibility-services/.,12,72,169.2,4,0
shiv_sample3.pdf,7,Students with course accommodations should contact CDS immediately following registration to,12,72,196.9,4,0
shiv_sample3.pdf,7,inform them of any accommodations to their timed assessments and/or final exam(s).,12,72,210.7,4,0
shiv_sample3.pdf,7,Academic Integrity,12,72,238.8,20,1
shiv_sample3.pdf,7,"Academic integrity is constituted by the six core fundamental values of honesty, trust, fairness,",12,72,266.4,4,0
shiv_sample3.pdf,7,"respect, responsibility, and courage (see",12,72,280.2,4,0
shiv_sample3.pdf,7,www.academicintegrity.org,12,267.2,280.2,4,0
shiv_sample3.pdf,7,).,12,400.9,280.2,4,0
shiv_sample3.pdf,7,"These values are central to the building, nurturing and sustaining of an academic community in",12,72,308,4,0
shiv_sample3.pdf,7,which all members of the community will thrive. Adherence to the values expressed through,12,72,321.8,4,0
shiv_sample3.pdf,7,"academic integrity forms a foundation for the ""freedom of inquiry and exchange of ideas""",12,72,335.6,4,0
shiv_sample3.pdf,7,essential to the intellectual life of the University.,12,72,349.4,4,0
shiv_sample3.pdf,7,Students are responsible for familiarizing themselves with the regulations concerning academic,12,72,377.2,4,0
shiv_sample3.pdf,7,integrity and for ensuring that their assignments conform to the principles of academic integrity.,12,72,391,4,0
shiv_sample3.pdf,7,Information on academic integrity is available in the Arts and Science Calendar (see Academic,12,72,404.8,4,0
shiv_sample3.pdf,7,"Regulation 1), on the Arts and Science website (see",12,72,418.6,4,0
shiv_sample3.pdf,7,http://www.queensu.ca/artsci/students-at-,12,322.7,418.6,4,0
shiv_sample3.pdf,7,queens/academic-calendar,12,72,432.4,4,0
shiv_sample3.pdf,7,"), and from the instructor of this course. For current policy updates",12,198.6,432.4,4,0
shiv_sample3.pdf,7,visit:,12,72,446.2,4,0
shiv_sample3.pdf,7,http://www.queensu.ca/artsci/students-at-queens/academic-integrity,12,99.1,446.2,4,0
shiv_sample3.pdf,7,.,12,424.9,446.2,4,0
shiv_sample3.pdf,7,"Departures from academic integrity include plagiarism, use of unauthorized materials,",12,72,473.9,4,0
shiv_sample3.pdf,7,"facilitation, forgery and falsification, and are antithetical to the development of an academic",12,72,487.7,4,0
shiv_sample3.pdf,7,"community at Queen's. Given the seriousness of these matters, actions which contravene the",12,72,501.5,4,0
shiv_sample3.pdf,7,regulation on academic integrity carry sanctions that can range from a warning or the loss of,12,72,515.3,4,0
shiv_sample3.pdf,7,grades on an assignment to the failure of a course to a requirement to withdraw from the,12,72,529.1,4,0
shiv_sample3.pdf,7,university.,12,72,542.9,4,0
shiv_sample3.pdf,7,Students Travelling Overseas,12,72,571,20,1
shiv_sample3.pdf,7,"Students who will be out of Canada for any duration of the term should be advised that, in the",12,72,598.6,4,0
shiv_sample3.pdf,7,"past, students overseas have been blocked from accessing certain websites relevant to their",12,72,612.4,4,0
shiv_sample3.pdf,7,"courses, as well as onQ. If your course in requires the completion of online quizzes or exams,",12,72,626.2,4,0
shiv_sample3.pdf,7,this may pose an impediment to you successfully completing the course. We do not make,12,72,640,4,0
shiv_sample3.pdf,7,accommodations based on the lack of reliable Internet access. It is your responsibility to make,12,72,653.8,4,0
shiv_sample3.pdf,7,sure that you will have adequate high speed Internet coverage for the entirety of the term.,12,72,667.6,4,0
shiv_sample4.pdf,1,J380  Introduction to Research Methods,15.8,72,72.8,20,-1
shiv_sample4.pdf,1,Sec. 07837 M 12-3 p.m.  CMA 6.146,13.9,72,91,4,0
shiv_sample4.pdf,1,Instructor: Dr. Tom Johnson,13.9,72,107.1,4,0
shiv_sample4.pdf,1,Office:,13.9,72,123.2,4,0
shiv_sample4.pdf,1,BMC 3.130,13.9,180,123.2,4,0
shiv_sample4.pdf,1,Office Hours:,13.9,72,139.3,4,0
shiv_sample4.pdf,1,"11-12 MW 12 W, by appointment or when you least expect it",13.9,180,139.3,4,0
shiv_sample4.pdf,1,Office Phone:,13.9,72,155.4,4,0
shiv_sample4.pdf,1,I am an e-mail sort of guy,13.9,180,155.4,4,0
shiv_sample4.pdf,1,Email:,13.9,72,171.4,4,0
shiv_sample4.pdf,1,tom.johnson@austin.utexas.edu,13.9,180,171.4,4,0
shiv_sample4.pdf,1,Course Description and Objectives,15.8,72,203.8,20,1
shiv_sample4.pdf,1,"Catalog description: “Research methods and ethics, from design to data",13.9,108,222.1,4,0
shiv_sample4.pdf,1,analysis and report writing.”,13.9,72,238.2,4,0
shiv_sample4.pdf,1,"Social science research allow scholars to make sense of the social world, to",13.9,108,254.2,4,0
shiv_sample4.pdf,1,discover why people think and act like they do and how important institutions act.,13.9,72,270.3,4,0
shiv_sample4.pdf,1,The main purpose of this class is to provide you with a broad introduction to the,13.9,72,286.4,4,0
shiv_sample4.pdf,1,methodological foundations and tools to study mass communications.  But a,13.9,72,302.5,4,0
shiv_sample4.pdf,1,secondary purpose is to convince you that the process of scientific discovery can,13.9,72,318.6,4,0
shiv_sample4.pdf,1,be fun. Most of the semester will focus on the fundamentals of quantitative social,13.9,72,334.6,4,0
shiv_sample4.pdf,1,"science and applied research, although we will also explore qualitative research.",13.9,72,350.7,4,0
shiv_sample4.pdf,1,"You will learn how to identify problems to study, develop hypotheses and research",13.9,72,367,4,0
shiv_sample4.pdf,1,"questions, specify independent and dependent variables, check for the validity and",13.9,72,383.1,4,0
shiv_sample4.pdf,1,reliability of studies and design research projects.  You will be exposed to the,13.9,72,399.2,4,0
shiv_sample4.pdf,1,broad range of designs used in communication research from laboratory and field,13.9,72,415.3,4,0
shiv_sample4.pdf,1,"experiments, surveys, content analysis, focus groups and in-depth interviewing.",13.9,72,431.4,4,0
shiv_sample4.pdf,1,"Specifically, at the end of this course, you should be able to:",13.9,72,447.4,4,0
shiv_sample4.pdf,1,1,13.9,90,479.6,4,0
shiv_sample4.pdf,1,Define research; explain and apply research terms; describe the research,13.9,108,479.6,4,0
shiv_sample4.pdf,1,"process and the principle activities, skills and ethics associated with the",13.9,108,495.7,4,0
shiv_sample4.pdf,1,research process.,13.9,108,511.8,4,0
shiv_sample4.pdf,1,2,13.9,90,527.8,4,0
shiv_sample4.pdf,1,Explain the relationship between theory and research.,13.9,108,527.8,4,0
shiv_sample4.pdf,1,3,13.9,90,543.9,4,0
shiv_sample4.pdf,1,Describe and compare the major quantitative and qualitative research,13.9,108,543.9,4,0
shiv_sample4.pdf,1,methods in mass communication research.,13.9,108,560,4,0
shiv_sample4.pdf,1,4,13.9,90,576.3,4,0
shiv_sample4.pdf,1,Propose a research study and justify the theory as well as the methodological,13.9,108,576.3,4,0
shiv_sample4.pdf,1,"decisions, including sampling and measurement.",13.9,108,592.4,4,0
shiv_sample4.pdf,1,5,13.9,90,608.5,4,0
shiv_sample4.pdf,1,Understand the importance of research ethics and integrate research ethics,13.9,108,608.5,4,0
shiv_sample4.pdf,1,into the research process.,13.9,108,624.6,4,0
shiv_sample4.pdf,1,6,13.9,90,640.6,4,0
shiv_sample4.pdf,1,Be able to assess and critique a published journal article that uses one of the,13.9,108,640.6,4,0
shiv_sample4.pdf,1,primary research methods in the field.,13.9,108,656.7,4,0
shiv_sample4.pdf,1,7,13.9,90,672.8,4,0
shiv_sample4.pdf,1,Be able to construct an effective questionnaire that employs several types of,13.9,108,672.8,4,0
shiv_sample4.pdf,1,survey questions.,13.9,108,688.9,4,0
shiv_sample4.pdf,2,2,12,534,37.6,4,0
shiv_sample4.pdf,2,8,13.9,90,72.6,4,0
shiv_sample4.pdf,2,Construct an effective research proposal that will serve as the launching,13.9,108,72.6,4,0
shiv_sample4.pdf,2,point for the study you conduct next semester.,13.9,108,88.6,4,0
shiv_sample4.pdf,2,Textbooks,15.8,72,121,20,1
shiv_sample4.pdf,2,"Schutt, R. K. (2012).",13.9,72,139.3,4,0
shiv_sample4.pdf,2,Investigating the Social World:  The Process and Practice of,13.9,196.1,139.3,6,0
shiv_sample4.pdf,2,Research,13.9,72,155.4,6,0
shiv_sample4.pdf,2,(7,13.9,124.1,155.4,4,0
shiv_sample4.pdf,2,th,8.9,139.3,153.4,5,0
shiv_sample4.pdf,2,edition).  Los Angeles: Sage.,13.9,146.3,155.4,4,0
shiv_sample4.pdf,2,Recommended:,13.9,72,187.5,20,2
shiv_sample4.pdf,2,"Poindexter, P. M., & McCombs, M. E. (2000).",13.9,165.3,187.5,4,0
shiv_sample4.pdf,2,Research in Mass,13.9,436.8,187.5,6,0
shiv_sample4.pdf,2,Communication: A Practical Guide,13.9,72,203.6,6,0
shiv_sample4.pdf,2,.  Bedford/St. Martin’s.,13.9,271.5,203.6,4,0
shiv_sample4.pdf,2,Course Assignments and Grading,15.8,72,236,20,1
shiv_sample4.pdf,2,Exam:,13.9,108,255.7,20,2
shiv_sample4.pdf,2,There will be exam just after the midterm of the semester.  The,13.9,154.7,255.7,4,0
shiv_sample4.pdf,2,"exam will be a combination of definitions, multiple choice and short answers. Find",13.9,72,271.8,4,0
shiv_sample4.pdf,2,"a word and connect the dots is also possible, but highly unlikely.  The exam is",13.9,72,288.1,4,0
shiv_sample4.pdf,2,scheduled for,13.9,72,304.2,4,0
shiv_sample4.pdf,2,Oct. 28.,13.9,151.3,304.2,20,0
shiv_sample4.pdf,2,Critiques,13.9,108,320.3,20,2
shiv_sample4.pdf,2,: You will each critique and from the four kinds of research we,13.9,164,320.3,4,0
shiv_sample4.pdf,2,"will discuss in class:  survey research, content analysis, experiments or qualitative",13.9,72,336.6,4,0
shiv_sample4.pdf,2,analysis. The critique should be 305 pages long.  Your critiques should analyze the,13.9,72,352.7,4,0
shiv_sample4.pdf,2,articles based on our discussions of what are the criteria used to judge good,13.9,72,369,4,0
shiv_sample4.pdf,2,research in that research methodology.  The critiques are due the week after we,13.9,72,385.1,4,0
shiv_sample4.pdf,2,talk about the methodology. More detail about the assignment can be found in,13.9,72,401.2,4,0
shiv_sample4.pdf,2,assignment #1.,13.9,72,417.5,4,0
shiv_sample4.pdf,2,In class exercises:,13.9,108,433.6,20,2
shiv_sample4.pdf,2,We will have several in-class exercises to help you learn,13.9,213.8,433.6,4,0
shiv_sample4.pdf,2,the concepts introduced in class.  You need to be in class that day to receive credit,13.9,72,449.6,4,0
shiv_sample4.pdf,2,for the exercises.  The exercises are part of your participation grade.,13.9,72,466,4,0
shiv_sample4.pdf,2,Questionnaire:,13.9,108,482,20,2
shiv_sample4.pdf,2,Everyone will create a portion of a survey questionnaire,13.9,197.4,482,4,0
shiv_sample4.pdf,2,that will focus on main independent and dependent variables.  A fuller discussion,13.9,72,498.1,4,0
shiv_sample4.pdf,2,is contained in assignment #2. The questionnaire is due,13.9,72,514.4,4,0
shiv_sample4.pdf,2,October 7.,13.9,385.4,514.4,20,0
shiv_sample4.pdf,2,Research Proposal,13.9,108,530.5,20,2
shiv_sample4.pdf,2,:  This will be a 5-7 page document where you spell out,13.9,219.6,530.5,4,0
shiv_sample4.pdf,2,"your topic, provide a brief description of the literature review and theoretical",13.9,72,546.8,4,0
shiv_sample4.pdf,2,"framework, and explain your methodology. This will be completed in three parts.",13.9,72,562.9,4,0
shiv_sample4.pdf,2,The description of the topic will be due,13.9,72,579,4,0
shiv_sample4.pdf,2,Sept. 23,13.9,296,579,20,0
shiv_sample4.pdf,2,rd,8.4,343.3,577.6,21,0
shiv_sample4.pdf,2,.  The rough draft of the proposal,13.9,351.8,579,4,0
shiv_sample4.pdf,2,is due,13.9,72,595.3,4,0
shiv_sample4.pdf,2,Nov. 11,13.9,108.6,595.3,20,0
shiv_sample4.pdf,2,and the final draft is due,13.9,153.7,595.3,4,0
shiv_sample4.pdf,2,Nov. 25,13.9,297.1,595.3,20,0
shiv_sample4.pdf,2,th,8.4,342.2,593.9,21,0
shiv_sample4.pdf,2,. During the last class period you,13.9,349.8,595.3,4,0
shiv_sample4.pdf,2,will provide a powerpoint presentation of your study you will write the next,13.9,72,611.4,4,0
shiv_sample4.pdf,2,semester,13.9,72,627.5,4,0
shiv_sample4.pdf,3,3,12,534,37.6,4,0
shiv_sample4.pdf,3,Grading,13.9,108,74,20,2
shiv_sample4.pdf,3,Exam,13.9,108,90.1,4,0
shiv_sample4.pdf,3,100 points,13.9,324,90.1,4,0
shiv_sample4.pdf,3,Research Status Report,13.9,108,106.4,4,0
shiv_sample4.pdf,3,100 points,13.9,324,106.4,4,0
shiv_sample4.pdf,3,Critique,13.9,108,122.5,4,0
shiv_sample4.pdf,3,25 points,13.9,324,122.5,4,0
shiv_sample4.pdf,3,Participation,13.9,108,138.6,4,0
shiv_sample4.pdf,3,25 points,13.9,324,138.6,4,0
shiv_sample4.pdf,3,There will also be a potential to earn up to 15 points extra credit by participating in,13.9,72,171,4,0
shiv_sample4.pdf,3,surveys or experiments by college faculty.,13.9,72,187.3,4,0
shiv_sample4.pdf,3,I have also created a Facebook group for this class: J380 Introduction to Research,13.9,72,219.5,4,0
shiv_sample4.pdf,3,Methods: Add it Up. This will be used to send messages to the class as well as to,13.9,72,235.8,4,0
shiv_sample4.pdf,3,post links.,13.9,72,251.9,4,0
shiv_sample4.pdf,3,Learning Objectives and Assessment,15.8,72,280.6,20,1
shiv_sample4.pdf,3,This is a core course required of all doctorate and theory and research master’s,13.9,72,298.9,4,0
shiv_sample4.pdf,3,students,13.9,72,315,4,0
shiv_sample4.pdf,3,Learning Objectives.,12,72,345.5,20,0
shiv_sample4.pdf,3,After this course:,12,72,373.1,4,0
shiv_sample4.pdf,3,Assessment Techniques.,12,329.3,345.5,22,0
shiv_sample4.pdf,3,Students will be able to select appropriate,12,72,387.9,4,0
shiv_sample4.pdf,3,quantitative methodologies for use in a study to be,12,72,401.6,4,0
shiv_sample4.pdf,3,performed in the spring.  These methodologies,12,72,415.5,4,0
shiv_sample4.pdf,3,"include, but are not limited to, experimental,",12,72,429.2,4,0
shiv_sample4.pdf,3,survey and content analysis.,12,72,443.1,4,0
shiv_sample4.pdf,3,Class discussions and instructor lectures,12,329.3,387.9,4,0
shiv_sample4.pdf,3,Examination,12,329.3,429.2,4,0
shiv_sample4.pdf,3,Students will be able to describe basic approaches,12,72,458,4,0
shiv_sample4.pdf,3,to qualitative research.  These methodologies,12,72,471.7,4,0
shiv_sample4.pdf,3,"include, but are not limited to, case studies, in-",12,72,485.6,4,0
shiv_sample4.pdf,3,depth interviews and focus groups.,12,72,499.3,4,0
shiv_sample4.pdf,3,Class discussions and instructor lectures,12,329.3,458,4,0
shiv_sample4.pdf,3,Examinations,12,329.3,485.6,4,0
shiv_sample4.pdf,3,Students will be able to identify and critique,12,72,514.2,4,0
shiv_sample4.pdf,3,articles based on different research methods,12,72,527.9,4,0
shiv_sample4.pdf,3,Class discussions and instructor lectures,12,329.3,514.2,4,0
shiv_sample4.pdf,3,Examination,12,329.3,541.8,4,0
shiv_sample4.pdf,3,Students will be able to construct a questionnaire,12,72,556.4,4,0
shiv_sample4.pdf,3,relying on several types of questions,12,72,570.3,4,0
shiv_sample4.pdf,3,Class discussions and instructor lectures,12,329.3,556.4,4,0
shiv_sample4.pdf,3,Students will be able to write an effect research,12,72,598.9,4,0
shiv_sample4.pdf,3,proposal that spells out a project they will conduct,12,72,612.8,4,0
shiv_sample4.pdf,3,spring semester,12,72,626.5,4,0
shiv_sample4.pdf,3,Class discussions and instructor lectures,12,329.3,598.9,4,0
shiv_sample4.pdf,4,4,12,534,37.6,4,0
shiv_sample4.pdf,4,Important Course Rules and Policies,15.8,72,91.2,20,1
shiv_sample4.pdf,4,1. Attendance:,15.8,72,143.2,20,2
shiv_sample4.pdf,4,"This is a course that deals with some difficult issues, so attendance is essential for",13.9,72,161.4,4,0
shiv_sample4.pdf,4,"good performance. I will allow you three absences. After the third absence, I will",13.9,72,177.7,4,0
shiv_sample4.pdf,4,deduct half a letter grade for each additional absence. You need to contact me,13.9,72,193.8,4,0
shiv_sample4.pdf,4,in,13.9,510.9,193.8,20,0
shiv_sample4.pdf,4,advance,13.9,72,210.1,20,0
shiv_sample4.pdf,4,if you are going to miss a class.  All tests must be taken during their,13.9,121,210.1,4,0
shiv_sample4.pdf,4,scheduled time unless you have made prior arrangements. Assignments are due at,13.9,72,226.2,4,0
shiv_sample4.pdf,4,the beginning of class on the date indicated except for the final draft of the,13.9,72,242.3,4,0
shiv_sample4.pdf,4,"Research Status Report, which is due at 4:30.  I will deduct 10 percent for every",13.9,72,258.6,4,0
shiv_sample4.pdf,4,day the assignment is late.  I will not accept any papers more than a week late.,13.9,72,274.7,4,0
shiv_sample4.pdf,4,2,15.8,72,307.8,20,0
shiv_sample4.pdf,4,Religious Holy Days Observance Policy:,15.8,92,305.6,20,2
shiv_sample4.pdf,4,The Texas Education Code specifies that an institution of higher education shall,13.9,75.5,326,4,0
shiv_sample4.pdf,4,"excuse a student from attending classes or other required activities, including",13.9,72,342.1,4,0
shiv_sample4.pdf,4,"examinations, for the observance of a religious holy day, including travel for that",13.9,72,358.2,4,0
shiv_sample4.pdf,4,purpose. A student whose absence is excused under this subsection may not be,13.9,72,374.5,4,0
shiv_sample4.pdf,4,penalized for that absence and shall be allowed to take an examination or complete,13.9,72,390.6,4,0
shiv_sample4.pdf,4,an assignment from which the student is excused within a reasonable time after the,13.9,72,406.7,4,0
shiv_sample4.pdf,4,"absence. A student who misses classes or other required activities, including",13.9,72,423,4,0
shiv_sample4.pdf,4,"examinations, for the observance of a religious holy day should inform the",13.9,72,439.1,4,0
shiv_sample4.pdf,4,"instructor as far in advance of the absence as possible, so arrangements can be",13.9,72,455.4,4,0
shiv_sample4.pdf,4,made to complete an assignment within a reasonable time after the absence.,13.9,72,471.5,4,0
shiv_sample4.pdf,4,http://www.utexas.edu/student/registrar/catalogs/gi03-,13.9,72,487.6,4,0
shiv_sample4.pdf,4,04/ch4/ch4g.html#attendance,13.9,72,503.9,4,0
shiv_sample4.pdf,4,Students with Disabilities:,15.8,72,536.3,20,2
shiv_sample4.pdf,4,Please notify your instructor of any modification/adaptation you may require to,13.9,72,554.5,4,0
shiv_sample4.pdf,4,accommodate a disability-related need. You will be requested to provide,13.9,72,570.8,4,0
shiv_sample4.pdf,4,documentation to the Dean of Student's Office in order that the most appropriate,13.9,72,586.9,4,0
shiv_sample4.pdf,4,accommodations can be determined. Specialized services are available on campus,13.9,72,603,4,0
shiv_sample4.pdf,4,through Services for Students with Disabilities.,13.9,72,619.3,4,0
shiv_sample4.pdf,4,http://www.utexas.edu/diversity/ddce/ssd/,13.9,72,635.4,4,0
